01/01/2018,,Hours,2018,2019,2020,2021,2022
09/11/2018 01:00,09/11/2018 02:00,7490,55,45.25,48.4,147.65,
09/11/2018 02:00,09/11/2018 03:00,7491,52.47,37.45,50,139.24,
09/11/2018 03:00,09/11/2018 04:00,7492,53.19,32.16,41.1,129.99,
09/11/2018 04:00,09/11/2018 05:00,7493,45.15,32.1,36,129.53,
09/11/2018 05:00,09/11/2018 06:00,7494,45.8,35.16,33.3,140.52,
09/11/2018 06:00,09/11/2018 07:00,7495,56,42.17,41.33,156.2,
09/11/2018 07:00,09/11/2018 08:00,7496,62.01,37.07,45.53,181.9,
09/11/2018 08:00,09/11/2018 09:00,7497,65.01,39.89,46.53,167.38,
09/11/2018 09:00,09/11/2018 10:00,7498,71.84,45.1,44.76,181.23,
09/11/2018 10:00,09/11/2018 11:00,7499,62.77,45.59,48,161.01,
09/11/2018 11:00,09/11/2018 12:00,7500,59.26,45.34,44.08,150.38,
09/11/2018 12:00,09/11/2018 13:00,7501,57.25,48.84,43.93,150.12,
09/11/2018 13:00,09/11/2018 14:00,7502,55.81,48.67,50.64,152.98,
09/11/2018 14:00,09/11/2018 15:00,7503,56.43,51.1,48.1,159.56,
09/11/2018 15:00,09/11/2018 16:00,7504,57.79,41.91,46.27,174.01,
09/11/2018 16:00,09/11/2018 17:00,7505,56.95,59,46.61,170.81,
09/11/2018 17:00,09/11/2018 18:00,7506,62.61,79.85,66.99,213.03,
09/11/2018 18:00,09/11/2018 19:00,7507,81.5,67.2,82.82,232.15,
09/11/2018 19:00,09/11/2018 20:00,7508,70.57,51.7,66.01,204.01,
09/11/2018 20:00,09/11/2018 21:00,7509,67.8,46.1,53.2,182.06,
09/11/2018 21:00,09/11/2018 22:00,7510,58.68,43.91,45.54,161.89,
09/11/2018 22:00,09/11/2018 23:00,7511,54.59,40,46,153.09,
09/11/2018 23:00,10/11/2018 00:00,7512,48.93,45,42.53,150.03,
10/11/2018 00:00,10/11/2018 01:00,7513,49.21,46,43.46,137.89,
10/11/2018 01:00,10/11/2018 02:00,7514,49.95,39.85,44.04,136.5,
10/11/2018 02:00,10/11/2018 03:00,7515,46.9,37.96,43.72,136.04,
10/11/2018 03:00,10/11/2018 04:00,7516,50.3,35.59,41.7,132.63,
10/11/2018 04:00,10/11/2018 05:00,7517,50.23,31.09,39.2,134.77,
10/11/2018 05:00,10/11/2018 06:00,7518,50.3,34,34.45,147.57,
10/11/2018 06:00,10/11/2018 07:00,7519,54.43,38.5,41.99,159.96,
10/11/2018 07:00,10/11/2018 08:00,7520,61.7,33.09,46.51,180.04,
10/11/2018 08:00,10/11/2018 09:00,7521,54.44,38.94,50.17,196.93,
10/11/2018 09:00,10/11/2018 10:00,7522,57.42,46.1,49.24,201.68,
10/11/2018 10:00,10/11/2018 11:00,7523,59.68,48,49.4,199.34,
10/11/2018 11:00,10/11/2018 12:00,7524,62.37,48.33,48.53,195.85,
10/11/2018 12:00,10/11/2018 13:00,7525,62.15,49.44,47.07,198.9,
10/11/2018 13:00,10/11/2018 14:00,7526,64.71,51.37,46.3,214,
10/11/2018 14:00,10/11/2018 15:00,7527,62,48.47,46.41,219.1,
10/11/2018 15:00,10/11/2018 16:00,7528,59.9,41.22,46.88,215.96,
10/11/2018 16:00,10/11/2018 17:00,7529,56.26,59.99,47.83,225,
10/11/2018 17:00,10/11/2018 18:00,7530,79.1,79.4,69.95,274.34,
10/11/2018 18:00,10/11/2018 19:00,7531,92.99,63.2,84.72,373.06,
10/11/2018 19:00,10/11/2018 20:00,7532,82,47,57.23,267.04,
10/11/2018 20:00,10/11/2018 21:00,7533,66.79,41.74,49.8,217.03,
10/11/2018 21:00,10/11/2018 22:00,7534,62.5,39.15,44.9,178,
10/11/2018 22:00,10/11/2018 23:00,7535,58.01,34.64,43.45,160.72,
10/11/2018 23:00,11/11/2018 00:00,7536,56.02,36.88,34.29,153.6,
11/11/2018 00:00,11/11/2018 01:00,7537,69.4,34.03,36.91,135.12,
11/11/2018 01:00,11/11/2018 02:00,7538,74,31.92,35.44,126.49,
11/11/2018 02:00,11/11/2018 03:00,7539,70.33,30.65,31.49,128.73,
11/11/2018 03:00,11/11/2018 04:00,7540,59,29.29,31.1,122.87,
11/11/2018 04:00,11/11/2018 05:00,7541,51.3,30.78,30.77,122.49,
11/11/2018 05:00,11/11/2018 06:00,7542,47.92,35.93,29.79,126.25,
11/11/2018 06:00,11/11/2018 07:00,7543,48,41.41,34.35,140.21,
11/11/2018 07:00,11/11/2018 08:00,7544,50.43,45.11,45.03,157.85,
11/11/2018 08:00,11/11/2018 09:00,7545,43.23,45.85,45,178.97,
11/11/2018 09:00,11/11/2018 10:00,7546,51.49,47.98,45.5,177.99,
11/11/2018 10:00,11/11/2018 11:00,7547,61.04,42,45.53,176.75,
11/11/2018 11:00,11/11/2018 12:00,7548,61.01,41.95,43.42,157,
11/11/2018 12:00,11/11/2018 13:00,7549,59.24,40.5,43,148.4,
11/11/2018 13:00,11/11/2018 14:00,7550,58.5,38.87,43.98,152.74,
11/11/2018 14:00,11/11/2018 15:00,7551,58.08,39.01,44.42,152.08,
11/11/2018 15:00,11/11/2018 16:00,7552,59.05,39.14,44,153.52,
11/11/2018 16:00,11/11/2018 17:00,7553,48.66,54.94,42.43,156.92,
11/11/2018 17:00,11/11/2018 18:00,7554,72.47,66,58.21,185.08,
11/11/2018 18:00,11/11/2018 19:00,7555,94,56,68,199.96,
11/11/2018 19:00,11/11/2018 20:00,7556,75.2,49.92,55.8,174.41,
11/11/2018 20:00,11/11/2018 21:00,7557,59.5,41.19,45.59,159.72,
11/11/2018 21:00,11/11/2018 22:00,7558,55.33,39.83,45.43,151.66,
11/11/2018 22:00,11/11/2018 23:00,7559,51.5,34.99,42,144.01,
11/11/2018 23:00,12/11/2018 00:00,7560,49.6,33.13,36.44,118.33,
12/11/2018 00:00,12/11/2018 01:00,7561,50.49,32.05,29.95,143.3,
12/11/2018 01:00,12/11/2018 02:00,7562,51.09,30.78,30.44,137.7,
12/11/2018 02:00,12/11/2018 03:00,7563,51.02,29.05,29.91,133.65,
12/11/2018 03:00,12/11/2018 04:00,7564,46.51,28.69,27.5,114.7,
12/11/2018 04:00,12/11/2018 05:00,7565,37.93,29.72,26.75,108.2,
12/11/2018 05:00,12/11/2018 06:00,7566,42.57,35.9,30.66,101.31,
12/11/2018 06:00,12/11/2018 07:00,7567,57.85,44.69,36.51,112.89,
12/11/2018 07:00,12/11/2018 08:00,7568,62.93,46.46,44.98,154.92,
12/11/2018 08:00,12/11/2018 09:00,7569,58.64,46.22,43.28,152.08,
12/11/2018 09:00,12/11/2018 10:00,7570,60,44.99,50.87,151.57,
12/11/2018 10:00,12/11/2018 11:00,7571,61.45,43.33,49.93,146.22,
12/11/2018 11:00,12/11/2018 12:00,7572,58.94,42.52,41.96,139.49,
12/11/2018 12:00,12/11/2018 13:00,7573,57.81,42.57,38.04,141.04,
12/11/2018 13:00,12/11/2018 14:00,7574,55.69,43.62,38.97,146.25,
12/11/2018 14:00,12/11/2018 15:00,7575,57.34,45.33,40.37,147.07,
12/11/2018 15:00,12/11/2018 16:00,7576,58.04,45.15,41.4,142.78,
12/11/2018 16:00,12/11/2018 17:00,7577,61.58,52.44,42.48,143.63,
12/11/2018 17:00,12/11/2018 18:00,7578,76.27,67.7,55.9,170.55,
12/11/2018 18:00,12/11/2018 19:00,7579,87,60,71.01,195.2,
12/11/2018 19:00,12/11/2018 20:00,7580,73.38,51.81,54.8,182.49,
12/11/2018 20:00,12/11/2018 21:00,7581,63.58,46.51,45.5,169.04,
12/11/2018 21:00,12/11/2018 22:00,7582,54.73,44.4,42,147.59,
12/11/2018 22:00,12/11/2018 23:00,7583,54.76,40,41.92,140.01,
12/11/2018 23:00,13/11/2018 00:00,7584,50.63,36.01,32.23,135.03,
13/11/2018 00:00,13/11/2018 01:00,7585,54.02,35.53,29.27,147.16,
13/11/2018 01:00,13/11/2018 02:00,7586,55.9,34.76,27.48,144.87,
13/11/2018 02:00,13/11/2018 03:00,7587,55.9,33,26.32,141.83,
13/11/2018 03:00,13/11/2018 04:00,7588,49.94,34.16,25.71,120.26,
13/11/2018 04:00,13/11/2018 05:00,7589,46.14,35.58,25.82,112.4,
13/11/2018 05:00,13/11/2018 06:00,7590,45.62,41.56,26.26,118.94,
13/11/2018 06:00,13/11/2018 07:00,7591,56.06,50.34,32.64,127.63,
13/11/2018 07:00,13/11/2018 08:00,7592,61.22,59.72,42.63,158.92,
13/11/2018 08:00,13/11/2018 09:00,7593,62.79,61.75,44.08,147.48,
13/11/2018 09:00,13/11/2018 10:00,7594,63.23,60,44,153.42,
13/11/2018 10:00,13/11/2018 11:00,7595,61.28,57.14,44,151,
13/11/2018 11:00,13/11/2018 12:00,7596,58.27,55,41.28,163,
13/11/2018 12:00,13/11/2018 13:00,7597,56.84,53.31,40.63,158.1,
13/11/2018 13:00,13/11/2018 14:00,7598,57.21,54,42.76,158.83,
13/11/2018 14:00,13/11/2018 15:00,7599,60.23,54,44.46,162.05,
13/11/2018 15:00,13/11/2018 16:00,7600,61.06,56.23,46,162.12,
13/11/2018 16:00,13/11/2018 17:00,7601,64.3,80,42.18,162.3,
13/11/2018 17:00,13/11/2018 18:00,7602,81.43,98.4,52.95,187.06,
13/11/2018 18:00,13/11/2018 19:00,7603,90.97,76.4,76.26,239.92,
13/11/2018 19:00,13/11/2018 20:00,7604,71.04,62.8,56.49,214.52,
13/11/2018 20:00,13/11/2018 21:00,7605,65,49.24,48.07,173,
13/11/2018 21:00,13/11/2018 22:00,7606,59.39,43.58,43.45,155.35,
13/11/2018 22:00,13/11/2018 23:00,7607,59.09,38.44,43.44,157,
13/11/2018 23:00,14/11/2018 00:00,7608,52.52,38.1,41.89,149.5,
14/11/2018 00:00,14/11/2018 01:00,7609,53.98,38.01,48,180,
14/11/2018 01:00,14/11/2018 02:00,7610,57.3,38,39.2,180,
14/11/2018 02:00,14/11/2018 03:00,7611,49.96,32,29.85,143.87,
14/11/2018 03:00,14/11/2018 04:00,7612,43.22,31.49,29.67,127.3,
14/11/2018 04:00,14/11/2018 05:00,7613,41.71,33.56,29.51,113.79,
14/11/2018 05:00,14/11/2018 06:00,7614,43.6,39.27,29.5,105.81,
14/11/2018 06:00,14/11/2018 07:00,7615,53.8,44,29.8,114.92,
14/11/2018 07:00,14/11/2018 08:00,7616,60.11,43.95,34.65,126.96,
14/11/2018 08:00,14/11/2018 09:00,7617,63.83,44,38.86,119.64,
14/11/2018 09:00,14/11/2018 10:00,7618,62.77,47.58,42.01,134.57,
14/11/2018 10:00,14/11/2018 11:00,7619,60.33,45.88,50,141.18,
14/11/2018 11:00,14/11/2018 12:00,7620,56.89,43,50.44,161.18,
14/11/2018 12:00,14/11/2018 13:00,7621,55.88,44.57,53.7,165.73,
14/11/2018 13:00,14/11/2018 14:00,7622,56.68,46.28,53.73,170.77,
14/11/2018 14:00,14/11/2018 15:00,7623,58.79,47.84,50,167.99,
14/11/2018 15:00,14/11/2018 16:00,7624,62.54,46.9,41.03,166.01,
14/11/2018 16:00,14/11/2018 17:00,7625,66,58,39.28,135.09,
14/11/2018 17:00,14/11/2018 18:00,7626,75,65.61,56,202.01,
14/11/2018 18:00,14/11/2018 19:00,7627,90,59.55,76.73,236.47,
14/11/2018 19:00,14/11/2018 20:00,7628,73.47,49.01,55.29,202.43,
14/11/2018 20:00,14/11/2018 21:00,7629,67.93,45.9,52.7,160,
14/11/2018 21:00,14/11/2018 22:00,7630,60.09,43.92,38.42,141.9,
14/11/2018 22:00,14/11/2018 23:00,7631,60.03,42,26,146.89,
14/11/2018 23:00,15/11/2018 00:00,7632,54.95,40.5,19.81,132.55,
15/11/2018 00:00,15/11/2018 01:00,7633,53.9,42.5,3.72,130.03,
15/11/2018 01:00,15/11/2018 02:00,7634,56.91,36.95,2.47,132.03,
15/11/2018 02:00,15/11/2018 03:00,7635,53.93,33.29,1.67,134,
15/11/2018 03:00,15/11/2018 04:00,7636,50.05,32.93,0.12,128.01,
15/11/2018 04:00,15/11/2018 05:00,7637,50.56,33.52,0.69,121.55,
15/11/2018 05:00,15/11/2018 06:00,7638,52.9,42.2,0.44,131.81,
15/11/2018 06:00,15/11/2018 07:00,7639,58.28,49.32,0.89,151.93,
15/11/2018 07:00,15/11/2018 08:00,7640,65.09,43.2,3.94,186.42,
15/11/2018 08:00,15/11/2018 09:00,7641,66.23,48.21,9.94,203.01,
15/11/2018 09:00,15/11/2018 10:00,7642,65.18,51.71,25.73,213.04,
15/11/2018 10:00,15/11/2018 11:00,7643,62.27,48.2,46,223.85,
15/11/2018 11:00,15/11/2018 12:00,7644,60.72,52.09,54,219,
15/11/2018 12:00,15/11/2018 13:00,7645,59.77,49.59,51.88,214.45,
15/11/2018 13:00,15/11/2018 14:00,7646,60.06,45.1,54.76,227,
15/11/2018 14:00,15/11/2018 15:00,7647,60.88,46.79,54.99,239.99,
15/11/2018 15:00,15/11/2018 16:00,7648,62.06,43.26,54.95,241.8,
15/11/2018 16:00,15/11/2018 17:00,7649,63.22,57.6,36,240,
15/11/2018 17:00,15/11/2018 18:00,7650,74,64.4,58,606.93,
15/11/2018 18:00,15/11/2018 19:00,7651,94.91,54.75,78.99,2000.05,
15/11/2018 19:00,15/11/2018 20:00,7652,78.99,50.84,58,802.99,
15/11/2018 20:00,15/11/2018 21:00,7653,73.5,45.44,54,319.92,
15/11/2018 21:00,15/11/2018 22:00,7654,64.5,45.6,46,214.04,
15/11/2018 22:00,15/11/2018 23:00,7655,61.55,43.2,53.4,162.9,
15/11/2018 23:00,16/11/2018 00:00,7656,61,38.19,26,140,
16/11/2018 00:00,16/11/2018 01:00,7657,57.01,38.1,5.28,169.93,
16/11/2018 01:00,16/11/2018 02:00,7658,61.69,37.18,0.28,157.27,
16/11/2018 02:00,16/11/2018 03:00,7659,57.91,35.07,-0.09,152.89,
16/11/2018 03:00,16/11/2018 04:00,7660,56.2,33.6,-4.36,141.76,
16/11/2018 04:00,16/11/2018 05:00,7661,55.5,34.7,-1.09,137.01,
16/11/2018 05:00,16/11/2018 06:00,7662,54.05,35.17,0.52,147.01,
16/11/2018 06:00,16/11/2018 07:00,7663,58.75,44,22.04,160.31,
16/11/2018 07:00,16/11/2018 08:00,7664,63.82,37.47,36.37,173.81,
16/11/2018 08:00,16/11/2018 09:00,7665,73.46,43.95,39.53,195.39,
16/11/2018 09:00,16/11/2018 10:00,7666,75,50.7,40,215.01,
16/11/2018 10:00,16/11/2018 11:00,7667,69.5,54,47.74,214.92,
16/11/2018 11:00,16/11/2018 12:00,7668,65.38,54.66,40.36,204.76,
16/11/2018 12:00,16/11/2018 13:00,7669,61.63,53.87,39.9,188.01,
16/11/2018 13:00,16/11/2018 14:00,7670,60.51,53.91,47.6,173,
16/11/2018 14:00,16/11/2018 15:00,7671,60.51,47.6,46.19,155,
16/11/2018 15:00,16/11/2018 16:00,7672,61.49,43.64,50.36,131.73,
16/11/2018 16:00,16/11/2018 17:00,7673,63.19,59,42.42,149.97,
16/11/2018 17:00,16/11/2018 18:00,7674,88.43,82.49,57.29,218.99,
16/11/2018 18:00,16/11/2018 19:00,7675,90,63.26,72.7,238.31,
16/11/2018 19:00,16/11/2018 20:00,7676,72.58,54.11,51.57,210.69,
16/11/2018 20:00,16/11/2018 21:00,7677,64.5,45.55,52.11,187.79,
16/11/2018 21:00,16/11/2018 22:00,7678,60.4,44.05,39.28,169.98,
16/11/2018 22:00,16/11/2018 23:00,7679,57.41,41.95,50,158.3,
16/11/2018 23:00,17/11/2018 00:00,7680,55.55,40.6,32.88,148.15,
17/11/2018 00:00,17/11/2018 01:00,7681,58.93,40,29.44,175,
17/11/2018 01:00,17/11/2018 02:00,7682,69.99,44,28.08,167.3,
17/11/2018 02:00,17/11/2018 03:00,7683,62.93,38.42,25.38,160.05,
17/11/2018 03:00,17/11/2018 04:00,7684,55.56,37.3,22.38,145.16,
17/11/2018 04:00,17/11/2018 05:00,7685,53.1,35.5,22.33,138.01,
17/11/2018 05:00,17/11/2018 06:00,7686,52.59,36,26.38,147.61,
17/11/2018 06:00,17/11/2018 07:00,7687,53.59,36.21,32.51,162.01,
17/11/2018 07:00,17/11/2018 08:00,7688,55.55,34,38.83,179.97,
17/11/2018 08:00,17/11/2018 09:00,7689,55.52,38.45,41.94,186.2,
17/11/2018 09:00,17/11/2018 10:00,7690,68,43.33,41.43,191.38,
17/11/2018 10:00,17/11/2018 11:00,7691,68,44.4,46,191,
17/11/2018 11:00,17/11/2018 12:00,7692,61.4,45,42.05,169.95,
17/11/2018 12:00,17/11/2018 13:00,7693,58.5,48.56,43.54,158.3,
17/11/2018 13:00,17/11/2018 14:00,7694,58,44,44.22,159.83,
17/11/2018 14:00,17/11/2018 15:00,7695,57.35,40.7,44.1,166.67,
17/11/2018 15:00,17/11/2018 16:00,7696,57.57,41,44.1,176.87,
17/11/2018 16:00,17/11/2018 17:00,7697,57.13,59.3,40.25,185.85,
17/11/2018 17:00,17/11/2018 18:00,7698,80,78,52.38,215.52,
17/11/2018 18:00,17/11/2018 19:00,7699,99,55.49,73.83,233.66,
17/11/2018 19:00,17/11/2018 20:00,7700,86.26,46.29,51.8,222.66,
17/11/2018 20:00,17/11/2018 21:00,7701,68,42.5,46.55,194.15,
17/11/2018 21:00,17/11/2018 22:00,7702,58.98,39.84,44.1,176.84,
17/11/2018 22:00,17/11/2018 23:00,7703,55.55,36.34,39.58,174.05,
17/11/2018 23:00,18/11/2018 00:00,7704,52.6,36.22,33.08,165.04,
18/11/2018 00:00,18/11/2018 01:00,7705,57.5,35.72,31.47,194.33,
18/11/2018 01:00,18/11/2018 02:00,7706,54.98,36,29.27,184.24,
18/11/2018 02:00,18/11/2018 03:00,7707,64,32.35,27.97,178.01,
18/11/2018 03:00,18/11/2018 04:00,7708,60,31.29,25.91,148.51,
18/11/2018 04:00,18/11/2018 05:00,7709,52.02,34.2,25.16,136.5,
18/11/2018 05:00,18/11/2018 06:00,7710,46.7,41.71,24.2,155.92,
18/11/2018 06:00,18/11/2018 07:00,7711,43.84,50.38,26.92,173.31,
18/11/2018 07:00,18/11/2018 08:00,7712,56.5,54,40.4,197.88,
18/11/2018 08:00,18/11/2018 09:00,7713,50.4,53.67,44.46,196.31,
18/11/2018 09:00,18/11/2018 10:00,7714,60,51.29,42.54,215.43,
18/11/2018 10:00,18/11/2018 11:00,7715,68,48.66,45.62,202.75,
18/11/2018 11:00,18/11/2018 12:00,7716,61.65,47.92,42,189.07,
18/11/2018 12:00,18/11/2018 13:00,7717,59.42,47.65,47,174.33,
18/11/2018 13:00,18/11/2018 14:00,7718,63.1,49.41,49.7,175.83,
18/11/2018 14:00,18/11/2018 15:00,7719,57.37,48.5,47,187.44,
18/11/2018 15:00,18/11/2018 16:00,7720,58.83,49.85,41.44,194.85,
18/11/2018 16:00,18/11/2018 17:00,7721,54.16,63.99,41.13,201.01,
18/11/2018 17:00,18/11/2018 18:00,7722,81.75,74.53,55.3,240.7,
18/11/2018 18:00,18/11/2018 19:00,7723,101.86,64.52,70.3,249.29,
18/11/2018 19:00,18/11/2018 20:00,7724,80.8,55.09,53.12,237.72,
18/11/2018 20:00,18/11/2018 21:00,7725,74.17,49.49,47.09,211.27,
18/11/2018 21:00,18/11/2018 22:00,7726,60.92,45.63,44,198.65,
18/11/2018 22:00,18/11/2018 23:00,7727,60.92,43.97,34.97,187.92,
18/11/2018 23:00,19/11/2018 00:00,7728,58.83,41,29.51,176.08,
19/11/2018 00:00,19/11/2018 01:00,7729,59.5,40.23,19.35,181.08,
19/11/2018 01:00,19/11/2018 02:00,7730,56.91,38.27,16.73,166.41,
19/11/2018 02:00,19/11/2018 03:00,7731,54.63,36.71,11.82,159.92,
19/11/2018 03:00,19/11/2018 04:00,7732,51.53,36.46,4.58,149.92,
19/11/2018 04:00,19/11/2018 05:00,7733,50.22,35.77,1.84,144.73,
19/11/2018 05:00,19/11/2018 06:00,7734,53.02,35.09,11.49,147.07,
19/11/2018 06:00,19/11/2018 07:00,7735,60.89,46.08,28.21,166,
19/11/2018 07:00,19/11/2018 08:00,7736,65.11,53.12,38.18,185,
19/11/2018 08:00,19/11/2018 09:00,7737,68.84,58.24,38.61,185.75,
19/11/2018 09:00,19/11/2018 10:00,7738,71.32,58.6,41.5,196.46,
19/11/2018 10:00,19/11/2018 11:00,7739,69.06,55.11,48,195.01,
19/11/2018 11:00,19/11/2018 12:00,7740,67.44,52.41,44,179.77,
19/11/2018 12:00,19/11/2018 13:00,7741,62.9,51.7,40.81,180.16,
19/11/2018 13:00,19/11/2018 14:00,7742,60.5,50,45.1,185.51,
19/11/2018 14:00,19/11/2018 15:00,7743,57.39,54.38,48,179.36,
19/11/2018 15:00,19/11/2018 16:00,7744,56.24,58.72,47.5,197.15,
19/11/2018 16:00,19/11/2018 17:00,7745,67,69.97,34.17,194.08,
19/11/2018 17:00,19/11/2018 18:00,7746,82.63,80,61.88,227.42,
19/11/2018 18:00,19/11/2018 19:00,7747,92.06,62.93,94.98,253.26,
19/11/2018 19:00,19/11/2018 20:00,7748,81.1,54.06,69.9,234.99,
19/11/2018 20:00,19/11/2018 21:00,7749,69.49,46.39,55.94,224,
19/11/2018 21:00,19/11/2018 22:00,7750,61.76,45.6,44.2,197.04,
19/11/2018 22:00,19/11/2018 23:00,7751,55.01,41.95,43.53,194.13,
19/11/2018 23:00,20/11/2018 00:00,7752,51.7,43,42.03,181.23,
20/11/2018 00:00,20/11/2018 01:00,7753,56,40,45.34,188.72,
20/11/2018 01:00,20/11/2018 02:00,7754,53.94,38.16,48.3,184.92,
20/11/2018 02:00,20/11/2018 03:00,7755,50.59,37,49.93,173.4,
20/11/2018 03:00,20/11/2018 04:00,7756,46.5,35.4,39.75,165.37,
20/11/2018 04:00,20/11/2018 05:00,7757,45.17,34.62,30.2,157.86,
20/11/2018 05:00,20/11/2018 06:00,7758,48.24,41.49,30.25,154.37,
20/11/2018 06:00,20/11/2018 07:00,7759,58.57,47.6,37.9,155.06,
20/11/2018 07:00,20/11/2018 08:00,7760,61.94,48.1,44.84,174.7,
20/11/2018 08:00,20/11/2018 09:00,7761,58.09,52.14,49.04,171.72,
20/11/2018 09:00,20/11/2018 10:00,7762,62,49.8,51.22,181,
20/11/2018 10:00,20/11/2018 11:00,7763,61.9,48.57,54.33,196.49,
20/11/2018 11:00,20/11/2018 12:00,7764,59.99,46.63,53.9,189.55,
20/11/2018 12:00,20/11/2018 13:00,7765,56,47.18,47,185.74,
20/11/2018 13:00,20/11/2018 14:00,7766,56.84,47.51,43.08,178.55,
20/11/2018 14:00,20/11/2018 15:00,7767,56.84,48.5,42.12,180.78,
20/11/2018 15:00,20/11/2018 16:00,7768,63.04,51.8,41.23,178.33,
20/11/2018 16:00,20/11/2018 17:00,7769,59.99,59.15,41.91,177.04,
20/11/2018 17:00,20/11/2018 18:00,7770,76,53.8,53.73,209.98,
20/11/2018 18:00,20/11/2018 19:00,7771,90.01,46.82,50.63,237.22,
20/11/2018 19:00,20/11/2018 20:00,7772,76,48,44.8,229.6,
20/11/2018 20:00,20/11/2018 21:00,7773,68,41.82,44.5,201.38,
20/11/2018 21:00,20/11/2018 22:00,7774,64.19,40.9,42.95,184.1,
20/11/2018 22:00,20/11/2018 23:00,7775,59.83,33.37,37,181.94,
20/11/2018 23:00,21/11/2018 00:00,7776,54.96,40.09,28.75,168.06,
21/11/2018 00:00,21/11/2018 01:00,7777,57.8,36.96,31.4,186.78,
21/11/2018 01:00,21/11/2018 02:00,7778,57.06,36.95,29.22,179,
21/11/2018 02:00,21/11/2018 03:00,7779,55.07,36.41,27.54,166,
21/11/2018 03:00,21/11/2018 04:00,7780,50.54,34.33,25.4,149,
21/11/2018 04:00,21/11/2018 05:00,7781,50.2,36.45,23.23,140.01,
21/11/2018 05:00,21/11/2018 06:00,7782,51.59,38.44,22.97,106.04,
21/11/2018 06:00,21/11/2018 07:00,7783,57,48.79,21.32,128,
21/11/2018 07:00,21/11/2018 08:00,7784,59.48,43,26.25,149.93,
21/11/2018 08:00,21/11/2018 09:00,7785,59.41,47.78,30.77,147.97,
21/11/2018 09:00,21/11/2018 10:00,7786,64.68,48.4,36.47,169.51,
21/11/2018 10:00,21/11/2018 11:00,7787,65,48.76,46.85,171,
21/11/2018 11:00,21/11/2018 12:00,7788,61.69,46.93,49,168.33,
21/11/2018 12:00,21/11/2018 13:00,7789,61.69,50.09,39.36,168.4,
21/11/2018 13:00,21/11/2018 14:00,7790,63.9,49.47,40.82,161.36,
21/11/2018 14:00,21/11/2018 15:00,7791,66.49,49.94,43.35,171.73,
21/11/2018 15:00,21/11/2018 16:00,7792,66,51.65,42.08,172.35,
21/11/2018 16:00,21/11/2018 17:00,7793,66.61,56,40.15,184.84,
21/11/2018 17:00,21/11/2018 18:00,7794,99.99,56.28,55.85,210.08,
21/11/2018 18:00,21/11/2018 19:00,7795,106,54.11,72.1,240.12,
21/11/2018 19:00,21/11/2018 20:00,7796,80.79,51.15,55.9,231.8,
21/11/2018 20:00,21/11/2018 21:00,7797,69.97,44.42,48.52,196.26,
21/11/2018 21:00,21/11/2018 22:00,7798,63.11,43.55,42,181.73,
21/11/2018 22:00,21/11/2018 23:00,7799,62.15,40.19,38.54,169.07,
21/11/2018 23:00,22/11/2018 00:00,7800,53.6,42.77,34.09,170.94,
22/11/2018 00:00,22/11/2018 01:00,7801,56.54,42.8,32.33,154.99,
22/11/2018 01:00,22/11/2018 02:00,7802,56.13,38.59,29.68,153.39,
22/11/2018 02:00,22/11/2018 03:00,7803,54.3,35.08,28.73,146.07,
22/11/2018 03:00,22/11/2018 04:00,7804,51.58,31.47,25.9,142.05,
22/11/2018 04:00,22/11/2018 05:00,7805,51.05,33.56,25,141.07,
22/11/2018 05:00,22/11/2018 06:00,7806,53.8,41.73,27.1,144,
22/11/2018 06:00,22/11/2018 07:00,7807,55.71,46,30.05,146.01,
22/11/2018 07:00,22/11/2018 08:00,7808,69.13,45.55,32.06,193.64,
22/11/2018 08:00,22/11/2018 09:00,7809,68.9,47.35,29.97,186.59,
22/11/2018 09:00,22/11/2018 10:00,7810,75.52,47.42,40.7,224.27,
22/11/2018 10:00,22/11/2018 11:00,7811,79.99,46.36,44,221.95,
22/11/2018 11:00,22/11/2018 12:00,7812,80.3,47,45.18,198.76,
22/11/2018 12:00,22/11/2018 13:00,7813,78.52,50,46.84,190.08,
22/11/2018 13:00,22/11/2018 14:00,7814,82.22,51.1,43.28,197.79,
22/11/2018 14:00,22/11/2018 15:00,7815,82.55,52,46.43,209.49,
22/11/2018 15:00,22/11/2018 16:00,7816,82.09,54.39,47.8,209.26,
22/11/2018 16:00,22/11/2018 17:00,7817,89,62.2,40,220.88,
22/11/2018 17:00,22/11/2018 18:00,7818,151.21,59.1,55.04,263.71,
22/11/2018 18:00,22/11/2018 19:00,7819,160.71,49.98,79.41,388.99,
22/11/2018 19:00,22/11/2018 20:00,7820,123.98,50.8,57.3,267,
22/11/2018 20:00,22/11/2018 21:00,7821,82.56,44.6,48.23,254.02,
22/11/2018 21:00,22/11/2018 22:00,7822,67.44,43.57,41.77,200.89,
22/11/2018 22:00,22/11/2018 23:00,7823,62.9,36.98,39,185.59,
22/11/2018 23:00,23/11/2018 00:00,7824,55.89,48.67,36.9,161.09,
23/11/2018 00:00,23/11/2018 01:00,7825,57.65,46.7,35.96,159.97,
23/11/2018 01:00,23/11/2018 02:00,7826,55.8,40,35.95,159.91,
23/11/2018 02:00,23/11/2018 03:00,7827,53.32,36.08,35.9,156.95,
23/11/2018 03:00,23/11/2018 04:00,7828,51.82,28.87,32.34,156.91,
23/11/2018 04:00,23/11/2018 05:00,7829,51.74,25,33.8,155.55,
